@index@position@year@title@artist@lyric@decade
0@0@1@2007@Irreplaceable@Beyonce@ January 01, 2007To the left, to the left, mmm To the left, to the left Everything you own in the box to the left In the closet, that's my stuff, yes If I bought it, nigga, please don't touch And keep talking that mess, that's fine But could you walk and talk at the same time? And it's my name that's on that Jag So remove your bags, let me call you a cab Standin' in the front yard Telling me how I'm such a fool Talking 'bout how I'll never ever find a man like you You got me twisted You must not know 'bout me You must not know 'bout me I could have another you in a minute Matter of fact, he'll be here in a minute, baby You must not know 'bout me You must not know 'bout me I can have another you by tomorrow So don't you ever for a second get to thinkin' you're irreplaceable So go ahead and get gone Call up that chick and see if she's home Oops, I bet you thought that I didn't know What did you think I was putting you out for? Because you was untrue Rollin' her 'round in the car that I bought you Baby, drop them keys Hurry up before your taxi leaves Standin' in the front yard Telling me how I'm such a fool Talking 'bout how I'll never ever find a man like you Got me twisted You must not know 'bout me You must not know 'bout me I could have another you in a minute Matter of fact, he'll be here in a minute, baby You must not know 'bout me You must not know 'bout me I can have another you by tomorrow So don't you ever for a second get to thinkin' you're irreplaceable So since I'm not your everything How about I'll be nothing, nothing at all to you? Baby, I won't shed a tear for you... (I won't shed a tear...) I won't lose a wink of sleep, 'cause the truth of the matter is Replacing you is so easy To the left, to the left To the left, to the left, mmm To the left, to the left, everything you own in the box to the left To the left, to the left Don't you ever for a second get to thinking you're irreplaceable You must not know 'bout me You must not know 'bout me I could have another you in a minute Matter of fact, he'll be here in a minute, baby You must not know 'bout me You must not know 'bout me I can have another you by tomorrow So don't you ever for a second get to thinkin', baby, hey hey You must not know 'bout me You must not know 'bout me 'Cause I could have another you in a minute Matter of fact, he'll be here in a minute, baby You must not know 'bout me, nigga, pack all yo' bags, we finished You must not know 'bout me, 'cause you made your bed, now lay in it I can have another you by tomorrow So don't you ever for a second get to thinkin' you're irreplaceable@2000
1@1@2@2007@Umbrella@Rihanna Featuring Jay-Z@Uh-huh uh-huh (Good girl gone bad) Uh-huh uh-huh (Take three, action) Uh-huh uh-huh (Ho) No clouds in my storms Let it rain I hydroplane into fame Comin' down like the Dow Jones When the clouds come, we gone We Roc-A-Fellas We fly higher than weather And she flies it better You know me In anticipation For precipitation Stack chips for the rainy day Jay Rain man is back With little Miss Sunshine Rihanna, where you at? You had my heart And we'll never be worlds apart Maybe in magazines But you'll still be my star Baby, 'cause in the dark You can't see shiny cars And that's when you need me there With you, I'll always share Because… When the sun shines, we'll shine together Told you I'll be here forever Said I'll always be your friend Took an oath, I'mma stick it out till the end Now that it's rainin' more than ever Know that we'll still have each other You can stand under my umbrella You can stand under my umbrella Ella ella, eh eh eh Under my umbrella Ella ella, eh eh eh Under my umbrella Ella ella, eh eh eh Under my umbrella Ella ella, eh eh eh eh, eh eh These fancy things Will never come in between You're part of my entity Here for infinity When the war has took its part When the world has dealt its cards If the hand is hard Together we'll mend your heart Because… When the sun shines, we'll shine together Told you I'll be here forever Said I'll always be your friend Took an oath, I'mma stick it out till the end Now that it's rainin' more than ever Know that we'll still have each other You can stand under my umbrella You can stand under my umbrella Ella ella, eh eh eh Under my umbrella Ella ella, eh eh eh Under my umbrella Ella ella, eh eh eh Under my umbrella Ella ella, eh eh eh eh, eh eh You can run into my arms It's okay, don't be alarmed Come in to me There's no distance in between our love So go on and let the rain pour I'll be all you need and more Because… When the sun shines, we'll shine together Told you I'll be here forever Said I'll always be your friend Took an oath, I'mma stick it out till the end Now that it's rainin' more than ever Know that we'll still have each other You can stand under my umbrella You can stand under my umbrella Ella ella, eh eh eh Under my umbrella Ella ella, eh eh eh Under my umbrella Ella ella, eh eh eh Under my umbrella Ella ella, eh eh eh eh, eh eh It's raining, raining Ooh baby, it's raining, raining Baby, come in to me Come in to me It's raining, raining Ooh baby, it's raining, raining You can always come here to me Come in to me It's pouring rain, it's pouring rain Come in to me, come in to me It's pouring rain, it's pouring rain Come in to me, come in to me@2000
2@2@3@2007@The Sweet Escape@Gwen Stefani Featuring Akon@Woo-hoo, yee-hoo Woo-hoo, yee-hoo Woo-hoo, yee-hoo Woo-hoo, yee-hoo If I could escape I would but first of all let me say I must apologize for acting stank and treating you this way 'Cause I've Been acting like sour milk all on the floor It's your fault, you didn't shut the refrigerator Maybe that's the reason I've been acting so cold If I could escape (Escape) And recreate a place that's my own world (Own world) And I could be your favorite girl, forever Perfectly together And tell me boy, now wouldn't that be sweet? (Sweet escape) If I could be sweet (Be sweet) I know I've been a real bad girl (Bad girl) (I'll try to change) I didn't mean for you to get hurt (So ever) We can make it better And tell me boy, now wouldn't that be sweet? (Sweet escape) Woo-hoo, (I want to get away) yee-hoo Woo-hoo, (To our sweet escape) yee-hoo Woo-hoo, (I want to get away) yee-hoo Woo-hoo, (Yeah) yee-hoo You melt me down, I'm at my lowest boiling point Come help me out, I need to get me out of this joint Come on, let's bounce, counting on you to turn me around Instead of clowning around, let's look for some common ground So baby Times get a little crazy I've been gettin' a little lazy Waitin' on you to come save me I can see that you're angry By the way that you treat me Hopefully you don't leave me Wanna take you with me If I could escape (Escape) And recreate a place that's my own world (Own world) And I could be your favorite girl, forever Perfectly together And, tell me boy, now wouldn't that be sweet? (Sweet escape) If I could be sweet (Be sweet) I know I've been a real bad girl (Bad girl) (I'll try to change) I didn't mean for you to get hurt (So ever) We can make it better And tell me boy, now wouldn't that be sweet? (Sweet escape) Woo-hoo, yee-hoo Woo-hoo, yee-hoo (If I could escape) Woo-hoo, yee-hoo (If I could escape) Woo-hoo, yee-hoo 'Cause I've Been acting like sour milk all on the floor It's your fault, you didn't shut the refrigerator Maybe that's the reason I've been acting so cold If I could escape (Escape) And recreate a place that's my own world (Own world) And I could be your favorite girl, forever Perfectly together And tell me boy, now wouldn't that be sweet? (Sweet escape) If I could be sweet (Be sweet) I know I've been a real bad girl (Bad girl) (I'll try to change) I didn't mean for you to get hurt (So ever) We can make it better And tell me boy, now wouldn't that be sweet? (Sweet escape) Woo-hoo, (I wanna get away) yee-hoo Woo-hoo, (To our sweet escape) yee-hoo Woo-hoo, (I wanna get away) yee-hoo Woo-hoo, (Yeah) yee-hoo Woo-hoo, yee-hoo Woo-hoo, yee-hoo@2000
3@3@4@2007@Big Girls Don't Cry@Fergie@The smell of your skin lingers on me now You're probably on your flight back to your home town I need some shelter of my own protection baby To be with myself and center, clarity Peace, serenity I hope you know, I hope you know That this has nothing to do with you It's personal, myself and I We've got some straightening out to do And I'm gonna miss you like a child misses their blanket But I've got to get a move on with my life It's time to be a big girl now And big girls don't cry Don't cry Don't cry Don't cry The path that I'm walking, I must go alone I must take the baby steps until I'm full grown, full grown Fairy tales don't always have a happy ending, do they And I foresee the dark ahead if I stay I hope you know, I hope you know That this has nothing to do with you It's personal, myself and I We've got some straightening out to do And I'm gonna miss you like a child misses their blanket But I've got to get a move on with my life It's time to be a big girl now And big girls don't cry Like the little schoolmate in the school yard We'll play jacks and Uno cards I'll be your best friend and you'll be mine Valentine Yes, you can hold my hand if you want to 'Cause I want to hold yours, too We'll be playmates and lovers And share our secret worlds But it's time for me to go home It's getting late, dark outside I need to be with myself and center, clarity Peace, serenity I hope you know, I hope you know That this has nothing to do with you It's personal, myself and I We've got some straightening out to do And I'm gonna miss you like a child misses their blanket But I've got to get a move on with my life It's time to be a big girl now And big girls don't cry Don't cry Don't cry Don't cry La da da da da da  May 2007 September 8, 2007@2000
4@4@5@2007@Buy U A Drank (Shawty Snappin')@T-Pain Featuring Yung Joc@T-Pain Damn, shawty snap Yung Joc (Shawty) Shawty snap Ay ay She snappin' Snap ya fingers, do ya step You can do it all by yourself Baby girl, what's your name? Let me talk to ya, let me buy a drink I'm T-Pain, you know me Konvict Muzik Nappy Boy ooh wee I know da club close at three What's the chances of you rollin' wit me? Back to the crib, show ya how I live Let's get drunk'n forget what we did I'mma buy you a drank Then I'mma take you home with me I got the money in the bank Shawty whachu think 'bout that I'll be in the grey Cadillac We in the bed like Ooh ooh ooh, We in the bed like Ooh ooh ooh, Talk to me, I talk back Let's talk money, I talk that Crunk juice bombs, Oakley shades Shawty got class, oh behave Let's get gone, walk it out Just like that, that's what I'm talkin' 'bout We gon' have fun, you gon' see On that Patron you should get like me I'mma buy you a drank Then I'mma take you home with me I got the money in the bank Shawty whachu think 'bout that I'll be in the grey Cadillac We in the bed like Ooh ooh ooh, We in the bed like Ooh ooh ooh, Won't cha meet me at the bar, respect big pimpin' Tell me how you feel, mama tell me what you sippin' A certified dime piece deserve Louis 1-3 150 a shot, 3 for you and 3 for me I'm checkin' yo body language, I love the conversation And when you lick your lips I get a tingling sensation Now we're both 'bout tipsy, ya say ya in the mood All I need is 'bout an hour, better yet maybe two Let me take you where I live, Ferrari switch gears When I whisper in a ear, ya legs hit the chandelier Passion fruit and sex all in the atmosphere I'mma let T-Pain sing it, so he can make it clear I'mma buy you a drank Then I'mma take you home with me I got the money in the bank Shawty whachu think 'bout that I'll be in the grey Cadillac We in the bed like Ooh ooh ooh, We in the bed like Ooh ooh ooh, Let's get gone, walk it out Now walk it out think 'bout it, oh snap Now rock, rock, rock, rock, You can do it all by yo'self Let's get gone, walk it out Now walk it out think 'bout it, oh snap Now rock, rock, rock, rock, You can do it all by yo'self I'mma buy you a drank Then I'mma take you home with me I got the money in the bank Shawty whachu think 'bout that I'll be in the grey Cadillac We in the bed like Ooh ooh ooh, We in the bed like Ooh ooh ooh,@2000
5@5@6@2007@Before He Cheats@Carrie Underwood@"And she's probably getting frisky Right now he's probably buying her some fruity little drink 'Cause she can't shoot whiskey Right now he's probably up behind her with a pool stick Showing her how to shoot a combo And he don't know I dug my key into the side Of his pretty little souped-up four-wheel drive Carved my name into his leather seats I took a Louisville Slugger to both headlights Slashed a hole in all four tires Maybe next time he'll think before he cheats Right now she's probably up singing Some white trash version of Shania karaoke Right now she's probably saying, ""I'm drunk"" And he's a-thinking that he's gonna get lucky Right now he's probably dabbing on Three dollars worth of that bathroom Polo Oh, and he don't know Oh, that I dug my key into the side Of his pretty little souped-up four-wheel drive Carved my name into his leather seats I took a Louisville Slugger to both headlights I slashed a hole in all four tires Maybe next time he'll think before he cheats I might have saved a little trouble for the next girl 'Cause the next time that he cheats Oh, you know it won't be on me No, not on me 'Cause I dug my key into the side Of his pretty little souped-up four-wheel drive Carved my name into his leather seats I took a Louisville Slugger to both headlights Slashed a hole in all four tires Maybe next time he'll think before he cheats Oh, maybe next time he'll think before he cheats Oh, before he cheats Ohh..."@2000
6@6@7@2007@Hey There Delilah@Plain White T's@ April 24, 2007What's it like in New York City? I'm a thousand miles away, but girl Tonight you look so pretty Yes you do Times Square can't shine as bright as you I swear it's true Hey there Delilah Don't you worry about the distance I'm right there if you get lonely Give this song another listen Close your eyes Listen to my voice, it's my disguise I'm by your side Oh, it's what you do to me Oh, it's what you do to me Oh, it's what you do to me Oh, it's what you do to me What you do to me Hey there Delilah I know times are getting hard But just believe me girl, someday I'll pay the bills with this guitar We'll have it good We'll have the life we knew we would My word is good Hey there Delilah I've got so much left to say If every simple song I wrote to you Would take your breath away I'd write it all Even more in love with me you'd fall We'd have it all Oh, it's what you do to me Oh, it's what you do to me Oh, it's what you do to me Oh, it's what you do to me A thousand miles seems pretty far But they've got planes and trains and cars I'd walk to you if I had no other way Our friends would all make fun of us And we'll just laugh along because We know that none of them have felt this way Delilah I can promise you That by the time we get through The world will never ever be the same And you're to blame Hey there Delilah You be good and don't you miss me Two more years and you'll be done with school And I'll be making history Like I do You'll know it's all because of you We can do whatever we want to Hey there Delilah, here's to you This one's for you Oh, it's what you do to me Oh, it's what you do to me Oh, it's what you do to me Oh, it's what you do to me What you do to me@2000
7@7@8@2007@I Wanna Love You@Akon Featuring Snoop Dogg@"Convict, music And you know we up front I see you windin' and grindin' up on that pole I know you see me lookin' at you and you already know I wanna fuck you, you already know I wanna fuck you, you already know, girl Money in the air as mo' fell Grab you by your coattail, take you to the motel, hoe sale Don't tell, won't tell Baby say: ""I don't talk, Dogg, unless you told on me"", oh well Take a picture with me, what the flick gon' do Baby, stick to me and I'mma stick on you If you pick me then I'mma pick on you D-o-double G and I'm here to put this dick on you I'm stuck on pussy and yours is right Rip ridin' the poles and them doors is tight And I'mma get me a shot 'fore the end of the night 'Cause pussy is pussy and baby you're pussy for life I see you windin' and grindin' up on that pole I know you see me lookin' at you and you already know I wanna fuck you, you already know I wanna fuck you, you already know, girl Shorty I can see you ain't lonely Handful of niggas and they all got cheese See you lookin' at me now what it's gon' be Just another tease far as I can see Tryna get you up out this club If it means spendin' a couple dubs Throwin' bout 30 stacks in the back Make it rain like that 'cause I'm far from a scrub And you know my pedigree Ex-deala use to move 'phetamines Girl, I spend money like it don't mean nothin' And besides I got a thing for you I see you windin' and grindin' up on that pole I know you see me lookin' at you and you already know I wanna fuck you, you already know I wanna fuck you, you already know, girl Mobbin' through the club and I'm low pressin' I'm sittin' in the back in the smoker's section Birds eye, I got a clear view You can't see me, but I can see you It's cool, we jet, the mood is set, your pussy is wet You're rubbin' your back and touchin' your neck Your body is movin', you humpin' and jumpin' Your titties is bouncin', you smilin' and grinnin' and lookin' at me Girl, and while you're looking at me I'm ready to hit the caddy Right up on the patio move the patty to the caddy Baby, you got a phatty, the type I like to marry Wantin' to just give you everything and that's kinda scary 'Cause I'm lovin' the way you shake your ass Bouncin', got me tippin' my glass Lil' mully don't get caught up too fast But I got a thing for you I see you windin' and grindin' up on that pole I know you see me lookin' at you and you already know I wanna fuck you, you already know I wanna fuck you, you already know I see you windin' and grindin' up on that pole I know you see me lookin' at you and you already know I wanna fuck you, you already know I wanna fuck you, you already know, girl"@2000
8@8@9@2007@Say It Right@Nelly Furtado@ June 04, 2007Say it right, say it all You either got it or you don't You either stand or you fall When your will is broken When it slips from your hand When there's no time for joking There's a hole in the plan Oh, you don't mean nothing at all to me No, you don't mean nothing at all to me But you got what it takes to set me free Oh, you could mean everything to me I can't say At a loss I can't say Love the light I can't say that I don't Know that I am alive And I love what I feel I could show Oh, you don't mean nothing at all to me No, you don't mean nothing at all to me But you got what it takes to set me free Oh, you could mean everything to me From my hands, I could give you Something that I made From my mouth, I could sing you Another brick that I laid From my body A place You should know, this space is holy Do you really wanna go?@2000
9@9@10@2007@Glamorous@Fergie Featuring Ludacris@If you ain't got no money take yo' broke ass home You say: If you ain't got no money take yo' broke ass home G-L-A-M-O-R-O-U-S, yeah G-L-A-M-O-R-O-U-S We flyin' first class, up in the sky Poppin' champagne, livin' my life In the fast lane and I won't change By the glamorous, ooh, the flossy, flossy The glamorous, the glamorous, glamorous By the glamorous, ooh, the flossy, flossy The glamorous, the glamorous, glamorous By the glamorous, ooh, the flossy, flossy Wear them gold and diamonds rings All them things don't mean a thing Chaperones and limousines Shopping for expensive thangs I be on the movie screens Magazines and bougie scenes I'm not clean, I'm not pristine I'm no queen, I'm no machine I still go to Taco Bell Drive through, raw as hell I don't care, I'm still real No matter how many records I sell After the show or after the Grammys I like to go cool out with the family Sippin', reminiscing on days When I had a Mustang and now I'm First class, up in the sky Poppin' champagne, livin' my life In the fast lane, and I won't change By the glamorous, ooh, the flossy, flossy The glamorous, the glamorous, glamorous By the glamorous, ooh, the flossy, flossy The glamorous, the glamorous, glamorous By the glamorous, ooh, the flossy, flossy I'm talkin' champagne wishes, caviar dreams You deserve nothin' but all the finer things Now this whole world has no clue what to do with us I've got enough money in the bank for the two of us First I gotta keep enough lettuce to support your shoe fetish Lifestyles so rich and famous Robin Leach will get jealous Half a million for the stones, takin' trips from here to Rome So if you ain't got no money take yo' broke ass home G-L-A-M-O-R-O-U-S, yeah G-L-A-M-O-R-O-U-S G-L-A-M-O-R-O-U-S, yeah G-L-A-M-O-R-O-U-S We flyin' first class, up in the sky Poppin' champagne, livin' my life In the fast lane, and I won't change By the glamorous, ooh, the flossy, flossy The glamorous, the glamorous, glamorous By the glamorous, ooh, the flossy, flossy The glamorous, the glamorous, glamorous By the glamorous, ooh, the flossy, flossy I got problems up to here, I've got people in my ear Telling me these crazy things that I don't want to know I've got money in the bank and I'd really like to thank All the fans, I'd like to thank, thank you really though 'Cause I remember yesterday when I dreamt about the days When I'd rock on MTV, that be really cool Damn It's been a long road and the industry is cold I'm glad my daddy told me so, he let his daughter know My daddy told me so He let his daughter know My daddy told me so He let his daughter know@2000
