@index@position@year@title@artist@decade
0@0@1@2011@Rolling In The Deep@Adele@2010
1@1@2@2011@Party Rock Anthem@LMFAO Featuring Lauren Bennett & GoonRock@2010
2@2@3@2011@Firework@Katy Perry@2010
3@3@4@2011@E.T.@Katy Perry Featuring Kanye West@2010
4@4@5@2011@Give Me Everything@Pitbull Featuring Ne-Yo, Afrojack & Nayer@2010
5@5@6@2011@Grenade@Bruno Mars@2010
6@6@7@2011@Super Bass@Nicki Minaj@2010
7@7@8@2011@Moves Like Jagger@Maroon 5 Featuring Christina Aguilera@2010
8@8@9@2011@Just Can't Get Enough@The Black Eyed Peas@2010
9@9@10@2011@On The Floor@Jennifer Lopez Featuring Pitbull@2010
10@10@11@2011@S&M@Rihanna@2010
11@11@12@2011@Pumped Up Kicks@Foster The People@2010
12@12@13@2011@Last Friday Night (T.G.I.F.)@Katy Perry@2010
13@13@14@2011@Just The Way You Are@Bruno Mars@2010
14@14@15@2011@Tonight (I'm Lovin' You)@Enrique Iglesias Featuring Ludacris & DJ Frank E@2010
15@15@16@2011@Raise Your Glass@P!nk@2010
16@16@17@2011@Born This Way@Lady Gaga@2010
17@17@18@2011@F**kin' Perfect@P!nk@2010
18@18@19@2011@What's My Name?@Rihanna Featuring Drake@2010
19@19@20@2011@Look At Me Now@Chris Brown Featuring Lil Wayne & Busta Rhymes@2010
20@20@21@2011@Down On Me@Jeremih Featuring 50 Cent@2010
21@21@22@2011@How To Love@Lil Wayne@2010
22@22@23@2011@Someone Like You@Adele@2010
23@23@24@2011@Good Life@OneRepublic@2010
24@24@25@2011@The Lazy Song@Bruno Mars@2010
25@25@26@2011@Till The World Ends@Britney Spears@2010
26@26@27@2011@The Show Goes On@Lupe Fiasco@2010
27@27@28@2011@The Edge Of Glory@Lady Gaga@2010
28@28@29@2011@We R Who We R@Ke$ha@2010
29@29@30@2011@Black And Yellow@Wiz Khalifa@2010
30@30@31@2011@Tonight Tonight@Hot Chelle Rae@2010
31@31@32@2011@Blow@Ke$ha@2010
32@32@33@2011@Lighters@Bad Meets Evil Featuring Bruno Mars@2010
33@33@34@2011@If I Die Young@The Band Perry@2010
34@34@35@2011@Stereo Hearts@Gym Class Heroes Featuring Adam Levine@2010
35@35@36@2011@The Time (Dirty Bit)@The Black Eyed Peas@2010
36@36@37@2011@Coming Home@Diddy - Dirty Money Featuring Skylar Grey@2010
37@37@38@2011@Hey Baby (Drop It To The Floor)@Pitbull Featuring T-Pain@2010
38@38@39@2011@Only Girl (In The World)@Rihanna@2010
39@39@40@2011@6 Foot 7 Foot@Lil Wayne Featuring Cory Gunz@2010
40@40@41@2011@Just A Kiss@Lady Antebellum@2010
41@41@42@2011@Dirt Road Anthem@Jason Aldean@2010
42@42@43@2011@Dynamite@Taio Cruz@2010
43@43@44@2011@No Hands@Waka Flocka Flame Featuring Roscoe Dash & Wale@2010
44@44@45@2011@I Wanna Go@Britney Spears@2010
45@45@46@2011@I'm On One@DJ Khaled Featuring Drake, Rick Ross & Lil Wayne@2010
