@index@position@year@title@artist@decade@song_key
0@0@1@2007@Irreplaceable@Beyonce@2000@2007_1
1@1@2@2007@Umbrella@Rihanna Featuring Jay-Z@2000@2007_2
2@2@3@2007@The Sweet Escape@Gwen Stefani Featuring Akon@2000@2007_3
3@3@4@2007@Big Girls Don't Cry@Fergie@2000@2007_4
4@4@5@2007@Buy U A Drank (Shawty Snappin')@T-Pain Featuring Yung Joc@2000@2007_5
5@5@6@2007@Before He Cheats@Carrie Underwood@2000@2007_6
6@6@7@2007@Hey There Delilah@Plain White T's@2000@2007_7
7@7@8@2007@I Wanna Love You@Akon Featuring Snoop Dogg@2000@2007_8
8@8@9@2007@Say It Right@Nelly Furtado@2000@2007_9
9@9@10@2007@Glamorous@Fergie Featuring Ludacris@2000@2007_10
10@10@11@2007@Don't Matter@Akon@2000@2007_11
11@11@12@2007@Girlfriend@Avril Lavigne@2000@2007_12
12@12@13@2007@Makes Me Wonder@Maroon 5@2000@2007_13
13@13@14@2007@Party Like A Rockstar@Shop Boyz@2000@2007_14
14@14@15@2007@Smack That@Akon Featuring Eminem@2000@2007_15
15@15@16@2007@This Is Why I'm Hot@Mims@2000@2007_16
16@16@17@2007@It's Not Over@Daughtry@2000@2007_17
17@17@18@2007@The Way I Are@Timbaland Featuring Keri Hilson@2000@2007_18
18@18@19@2007@Fergalicious@Fergie@2000@2007_19
19@19@20@2007@Crank That (Soulja Boy)@Soulja Boy Tell'em@2000@2007_20
20@20@21@2007@ Give It To Me@Timbaland Featuring Nelly Furtado & Justin Timberlake@2000@2007_21
21@21@22@2007@What Goes Around...Comes Around@Justin Timberlake@2000@2007_22
22@22@23@2007@Cupid's Chokehold/Breakfast In America@Gym Class Heroes Featuring Patrick Stump@2000@2007_23
23@23@24@2007@How To Save A Life@The Fray@2000@2007_24
24@24@25@2007@Home@Daughtry@2000@2007_25
25@25@26@2007@My Love@Justin Timberlake Featuring T.I.@2000@2007_26
26@26@27@2007@Stronger@Kanye West@2000@2007_27
27@27@28@2007@We Fly High@Jim Jones@2000@2007_28
28@28@29@2007@U + Ur Hand@P!nk@2000@2007_29
29@29@30@2007@Walk It Out@Unk@2000@2007_30
30@30@31@2007@Beautiful Girls@Sean Kingston@2000@2007_31
31@31@32@2007@This Ain't A Scene, It's An Arms Race@Fall Out Boy@2000@2007_32
32@32@33@2007@Bartender@T-Pain Featuring Akon@2000@2007_33
33@33@34@2007@Pop, Lock & Drop It@Huey@2000@2007_34
34@34@35@2007@Runaway Love@Ludacris Featuring Mary J. Blige@2000@2007_35
35@35@36@2007@Rockstar@Nickelback@2000@2007_36
36@36@37@2007@Thnks Fr Th Mmrs@Fall Out Boy@2000@2007_37
37@37@38@2007@What I've Done@Linkin Park@2000@2007_38
38@38@39@2007@Summer Love@Justin Timberlake@2000@2007_39
39@39@40@2007@You@Lloyd Featuring Lil Wayne@2000@2007_40
40@40@41@2007@Wait For You@Elliott Yamin@2000@2007_41
41@41@42@2007@Last Night@Diddy Featuring Keyshia Cole@2000@2007_42
42@42@43@2007@Make It Rain@Fat Joe Featuring Lil Wayne@2000@2007_43
43@43@44@2007@Make Me Better@Fabolous Featuring Ne-Yo@2000@2007_44
44@44@45@2007@Ice Box@Omarion@2000@2007_45
45@45@46@2007@Lips Of An Angel@Hinder@2000@2007_46
46@46@47@2007@Waiting On The World To Change@John Mayer@2000@2007_47
47@47@48@2007@Lost Without U@Robin Thicke@2000@2007_48
48@48@49@2007@I'm A Flirt@R. Kelly Or Bow Wow (Featuring T.I. & T-Pain)@2000@2007_49
49@49@50@2007@If Everyone Cared@Nickelback@2000@2007_50
50@50@51@2007@Get It Shawty@Lloyd@2000@2007_51
51@51@52@2007@Face Down@The Red Jumpsuit Apparatus@2000@2007_52
52@52@53@2007@The Way I Live@Baby Boy Da Prince Featuring Lil Boosie@2000@2007_53
53@53@54@2007@Shortie Like Mine@Bow Wow Featuring Chris Brown & Johnta Austin@2000@2007_54
54@54@55@2007@It Ends Tonight@The All-American Rejects@2000@2007_55
55@55@56@2007@A Bay Bay@Hurricane Chris@2000@2007_56
56@56@57@2007@Because Of You@Ne-Yo@2000@2007_57
57@57@58@2007@I Tried@Bone Thugs-N-Harmony Featuring Akon@2000@2007_58
58@58@59@2007@Welcome To The Black Parade@My Chemical Romance@2000@2007_59
59@59@60@2007@Shawty@Plies Featuring T-Pain@2000@2007_60
60@60@61@2007@Chasing Cars@Snow Patrol@2000@2007_61
61@61@62@2007@Beautiful Liar@Beyonce & Shakira@2000@2007_62
62@62@63@2007@SexyBack@Justin Timberlake@2000@2007_63
63@63@64@2007@Keep Holding On@Avril Lavigne@2000@2007_64
64@64@65@2007@Let It Go@Keyshia Cole Featuring Missy Elliott & Lil Kim@2000@2007_65
65@65@66@2007@Apologize@Timbaland Featuring OneRepublic@2000@2007_66
66@66@67@2007@Bubbly@Colbie Caillat@2000@2007_67
67@67@68@2007@Like A Boy@Ciara@2000@2007_68
68@68@69@2007@Who Knew@P!nk@2000@2007_69
69@69@70@2007@Never Again@Kelly Clarkson@2000@2007_70
70@70@71@2007@Promise@Ciara@2000@2007_71
71@71@72@2007@Bed@J. Holiday@2000@2007_72
72@72@73@2007@Throw Some D's@Rich Boy Featuring Polow Da Don@2000@2007_73
73@73@74@2007@Rehab@Amy Winehouse@2000@2007_74
74@74@75@2007@Big Things Poppin' (Do It)@T.I.@2000@2007_75
75@75@76@2007@No One@Alicia Keys@2000@2007_76
76@76@77@2007@The Great Escape@Boys Like Girls@2000@2007_77
77@77@78@2007@2 Step@Unk@2000@2007_78
78@78@79@2007@Walk Away (Remember Me)@Paula DeAnda Featuring The DEY@2000@2007_79
79@79@80@2007@Go Getta@Young Jeezy Featuring R. Kelly@2000@2007_80
80@80@81@2007@Here (In Your Arms)@Hellogoodbye@2000@2007_81
81@81@82@2007@On The Hotline@Pretty Ricky@2000@2007_82
82@82@83@2007@Wind It Up@Gwen Stefani@2000@2007_83
83@83@84@2007@Cyclone@Baby Bash Featuring T-Pain@2000@2007_84
84@84@85@2007@Break It Off@Rihanna & Sean Paul@2000@2007_85
85@85@86@2007@First Time@Lifehouse@2000@2007_86
86@86@87@2007@Ayo Technology@50 Cent Featuring Justin Timberlake & Timbaland@2000@2007_87
87@87@88@2007@Outta My System@Bow Wow Featuring T-Pain & Johnta Austin@2000@2007_88
88@88@89@2007@Teardrops On My Guitar@Taylor Swift@2000@2007_89
89@89@90@2007@Shut Up And Drive@Rihanna@2000@2007_90
90@90@91@2007@Snow ((Hey Oh))@Red Hot Chili Peppers@2000@2007_91
91@91@92@2007@Money Maker@Ludacris Featuring Pharrell@2000@2007_92
92@92@93@2007@Kiss Kiss@Chris Brown Featuring T-Pain@2000@2007_93
93@93@94@2007@Far Away@Nickelback@2000@2007_94
94@94@95@2007@Rock Yo Hips@Crime Mob Featuring Lil Scrappy@2000@2007_95
95@95@96@2007@LoveStoned@Justin Timberlake@2000@2007_96
96@96@97@2007@Better Than Me@Hinder@2000@2007_97
97@97@98@2007@Paralyzer@Finger Eleven@2000@2007_98
98@98@99@2007@That's That@Snoop Dogg Featuring R. Kelly@2000@2007_99
99@99@100@2007@Same Girl@R. Kelly Duet With Usher@2000@2007_100
