@index@position@year@title@artist@decade
0@0@1@2016@Love Yourself@Justin Bieber@2010
1@1@2@2016@Sorry@Justin Bieber@2010
2@2@3@2016@One Dance@Drake Featuring WizKid & Kyla@2010
3@3@4@2016@Work@Rihanna Featuring Drake@2010
4@4@5@2016@Stressed Out@twenty one pilots@2010
5@5@6@2016@Panda@Desiigner@2010
6@6@7@2016@Hello@Adele@2010
7@7@8@2016@Don't Let Me Down@The Chainsmokers Featuring Daya@2010
8@8@9@2016@Can't Stop The Feeling!@Justin Timberlake@2010
9@9@10@2016@Closer@The Chainsmokers Featuring Halsey@2010
10@10@11@2016@Cheap Thrills@Sia Featuring Sean Paul@2010
11@11@12@2016@7 Years@Lukas Graham@2010
12@12@13@2016@Needed Me@Rihanna@2010
13@13@14@2016@My House@Flo Rida@2010
14@14@15@2016@I Took A Pill In Ibiza@Mike Posner@2010
15@15@16@2016@Work From Home@Fifth Harmony Featuring Ty Dolla $ign@2010
16@16@17@2016@This Is What You Came For@Calvin Harris Featuring Rihanna@2010
17@17@18@2016@Cake By The Ocean@DNCE@2010
18@18@19@2016@Me, Myself & I@G-Eazy x Bebe Rexha@2010
19@19@20@2016@Ride@twenty one pilots@2010
20@20@21@2016@Heathens@twenty one pilots@2010
21@21@22@2016@Pillowtalk@Zayn@2010
22@22@23@2016@Stitches@Shawn Mendes@2010
23@23@24@2016@Hotline Bling@Drake@2010
24@24@25@2016@Cold Water@Major Lazer Featuring Justin Bieber & MO@2010
25@25@26@2016@Send My Love (To Your New Lover)@Adele@2010
26@26@27@2016@Roses@The Chainsmokers Featuring Rozes@2010
27@27@28@2016@Treat You Better@Shawn Mendes@2010
28@28@29@2016@Too Good@Drake Featuring Rihanna@2010
29@29@30@2016@Low Life@Future Featuring The Weeknd@2010
30@30@31@2016@What Do You Mean?@Justin Bieber@2010
31@31@32@2016@The Hills@The Weeknd@2010
32@32@33@2016@Just Like Fire@P!nk@2010
33@33@34@2016@Broccoli@D.R.A.M. Featuring Lil Yachty@2010
34@34@35@2016@Don't@Bryson Tiller@2010
35@35@36@2016@Dangerous Woman@Ariana Grande@2010
36@36@37@2016@Jumpman@Drake & Future@2010
37@37@38@2016@I Hate U I Love U@gnash Featuring Olivia O'Brien@2010
38@38@39@2016@Here@Alessia Cara@2010
39@39@40@2016@Same Old Love@Selena Gomez@2010
40@40@41@2016@Controlla@Drake@2010
41@41@42@2016@Like I'm Gonna Lose You@Meghan Trainor Featuring John Legend@2010
42@42@43@2016@One Call Away@Charlie Puth@2010
43@43@44@2016@Let It Go@James Bay@2010
