@index@position@year@title@artist@decade
0@0@1@2009@Boom Boom Pow@The Black Eyed Peas@2000
1@1@2@2009@Poker Face@Lady Gaga@2000
2@2@3@2009@Just Dance@Lady Gaga Featuring Colby O'Donis@2000
3@3@4@2009@I Gotta Feeling@The Black Eyed Peas@2000
4@4@5@2009@Love Story@Taylor Swift@2000
5@5@6@2009@Right Round@Flo Rida@2000
6@6@7@2009@I'm Yours@Jason Mraz@2000
7@7@8@2009@Single Ladies (Put A Ring On It)@Beyonce@2000
8@8@9@2009@Heartless@Kanye West@2000
9@9@10@2009@Gives You Hell@The All-American Rejects@2000
10@10@11@2009@You Belong With Me@Taylor Swift@2000
11@11@12@2009@Dead And Gone@T.I. Featuring Justin Timberlake@2000
12@12@13@2009@You Found Me@The Fray@2000
13@13@14@2009@Use Somebody@Kings Of Leon@2000
14@14@15@2009@Knock You Down@Keri Hilson Featuring Kanye West & Ne-Yo@2000
15@15@16@2009@Blame It@Jamie Foxx Featuring T-Pain@2000
16@16@17@2009@I Know You Want Me (Calle Ocho)@Pitbull@2000
17@17@18@2009@Live Your Life@T.I. Featuring Rihanna@2000
18@18@19@2009@Kiss Me Thru The Phone@Soulja Boy Tell 'em Featuring Sammie@2000
19@19@20@2009@Down@Jay Sean Featuring Lil Wayne@2000
20@20@21@2009@The Climb@Miley Cyrus@2000
21@21@22@2009@Best I Ever Had@Drake@2000
22@22@23@2009@My Life Would Suck Without You@Kelly Clarkson@2000
23@23@24@2009@Halo@Beyonce@2000
24@24@25@2009@Hot N Cold@Katy Perry@2000
25@25@26@2009@Second Chance@Shinedown@2000
26@26@27@2009@Circus@Britney Spears@2000
27@27@28@2009@Day 'N' Nite@Kid Cudi@2000
28@28@29@2009@Party In The U.S.A.@Miley Cyrus@2000
29@29@30@2009@Don't Trust Me@3OH!3@2000
30@30@31@2009@Run This Town@Jay-Z, Rihanna & Kanye West@2000
31@31@32@2009@Let It Rock@Kevin Rudolf Featuring Lil Wayne@2000
32@32@33@2009@Fire Burning@Sean Kingston@2000
33@33@34@2009@Whatcha Say@Jason Derulo@2000
34@34@35@2009@LoveGame@Lady Gaga@2000
35@35@36@2009@Waking Up In Vegas@Katy Perry@2000
36@36@37@2009@Birthday Sex@Jeremih@2000
37@37@38@2009@Sober@P!nk@2000
38@38@39@2009@Womanizer@Britney Spears@2000
39@39@40@2009@Whatever You Like@T.I.@2000
40@40@41@2009@Obsessed@Mariah Carey@2000
41@41@42@2009@Mad@Ne-Yo@2000
42@42@43@2009@Good Girls Go Bad@Cobra Starship Featuring Leighton Meester@2000
43@43@44@2009@Love Lockdown@Kanye West@2000
44@44@45@2009@So What@P!nk@2000
45@45@46@2009@Hotel Room Service@Pitbull@2000
46@46@47@2009@Crack A Bottle@Eminem, Dr. Dre & 50 Cent@2000
47@47@48@2009@If I Were A Boy@Beyonce@2000
48@48@49@2009@Turnin Me On@Keri Hilson Featuring Lil Wayne@2000
49@49@50@2009@I Hate This Part@The Pussycat Dolls@2000
50@50@51@2009@Gotta Be Somebody@Nickelback@2000
51@51@52@2009@Please Don't Leave Me@P!nk@2000
52@52@53@2009@Paparazzi@Lady Gaga@2000
53@53@54@2009@Beautiful@Akon Featuring Colby O'Donis & Kardinal Offishall@2000
54@54@55@2009@Viva La Vida@Coldplay@2000
55@55@56@2009@Right Now (Na Na Na)@Akon@2000
56@56@57@2009@Battlefield@Jordin Sparks@2000
57@57@58@2009@Sugar@Flo Rida Featuring Wynter@2000
58@58@59@2009@Miss Independent@Ne-Yo@2000
59@59@60@2009@Fireflies@Owl City@2000
60@60@61@2009@New Divide@Linkin Park@2000
61@61@62@2009@Empire State Of Mind@Jay-Z + Alicia Keys@2000
62@62@63@2009@No Surprise@Daughtry@2000
63@63@64@2009@She Wolf@Shakira@2000
64@64@65@2009@Break Up@Mario Featuring Gucci Mane & Sean Garrett@2000
65@65@66@2009@Sweet Dreams@Beyonce@2000
66@66@67@2009@Every Girl@Young Money@2000
67@67@68@2009@Fallin' For You@Colbie Caillat@2000
68@68@69@2009@Untouched@The Veronicas@2000
69@69@70@2009@If Today Was Your Last Day@Nickelback@2000
70@70@71@2009@Throw It In The Bag@Fabolous Featuring The-Dream@2000
71@71@72@2009@Love Drunk@Boys Like Girls@2000
72@72@73@2009@I Love College@Asher Roth@2000
73@73@74@2009@If U Seek Amy@Britney Spears@2000
74@74@75@2009@Big Green Tractor@Jason Aldean@2000
75@75@76@2009@White Horse@Taylor Swift@2000
76@76@77@2009@Disturbia@Rihanna@2000
77@77@78@2009@21 Guns@Green Day@2000
78@78@79@2009@Turn My Swag On@Soulja Boy Tell'em@2000
79@79@80@2009@Rockin' That Thang@The-Dream@2000
80@80@81@2009@Chicken Fried@Zac Brown Band@2000
81@81@82@2009@Diva@Beyonce@2000
82@82@83@2009@Replay@Iyaz@2000
83@83@84@2009@Then@Brad Paisley@2000
84@84@85@2009@Her Diamonds@Rob Thomas@2000
85@85@86@2009@How Do You Sleep?@Jesse McCartney Featuring Ludacris@2000
86@86@87@2009@3@Britney Spears@2000
87@87@88@2009@Forever@Drake Featuring Kanye West, Lil Wayne & Eminem@2000
88@88@89@2009@One Time@Justin Bieber@2000
