@index@position@year@title@artist@decade
0@0@1@1994@The Sign@Ace Of Base@1990
1@1@2@1994@I Swear@All-4-One@1990
2@2@3@1994@I'll Make Love To You@Boyz II Men@1990
3@3@4@1994@The Power Of Love@Celine Dion@1990
4@4@5@1994@Hero@Mariah Carey@1990
5@5@6@1994@Stay (I Missed You)@Lisa Loeb and Nine Stories@1990
6@6@7@1994@Breathe Again@Toni Braxton@1990
7@7@8@1994@All For Love@Bryan Adams, Rod Stewart and Sting@1990
8@8@9@1994@All That She Wants@Ace Of Base@1990
9@9@10@1994@Don't Turn Around@Ace Of Base@1990
10@10@11@1994@Bump N' Grind@R. Kelly@1990
11@11@12@1994@Again@Janet Jackson@1990
12@12@13@1994@I'll Remember@Madonna@1990
13@13@14@1994@Whatta Man@Salt-N-Pepa@1990
14@14@15@1994@Wild Night@John Mellencamp and Me'shell Ndegeocello@1990
15@15@16@1994@Without You / Never Forget You@Mariah Carey@1990
16@16@17@1994@You Mean The World To Me@Toni Braxton@1990
17@17@18@1994@Can You Feel The Love Tonight@Elton John@1990
18@18@19@1994@The Most Beautiful Girl In The World@The Artist Formerly Known As Prince@1990
19@19@20@1994@Fantastic Voyage@Coolio@1990
20@20@21@1994@Baby I Love Your Way@Big Mountain@1990
21@21@22@1994@Regulate@Warren G and Nate Dogg@1990
22@22@23@1994@If You Go@Jon Secada@1990
23@23@24@1994@Back & Forth@Aaliyah@1990
24@24@25@1994@Now And Forever@Richard Marx@1990
25@25@26@1994@When Can I See You@Babyface@1990
26@26@27@1994@Please Forgive Me@Bryan Adams@1990
27@27@28@1994@So Much In Love@All-4-One@1990
28@28@29@1994@Shoop@Salt-N-Pepa@1990
29@29@30@1994@Any Time, Any Place / And On And On@Janet Jackson@1990
30@30@31@1994@Shine@Collective Soul@1990
31@31@32@1994@Said I Loved You...But I Lied@Michael Bolton@1990
32@32@33@1994@Return To Innocence@Enigma@1990
33@33@34@1994@All I Wanna Do@Sheryl Crow@1990
34@34@35@1994@Mmm Mmm Mmm Mmm@Crash Test Dummies@1990
35@35@36@1994@Can We Talk@Tevin Campbell@1990
36@36@37@1994@Funkdafied@Da Brat@1990
37@37@38@1994@I'd Do Anything For Love (But I Won't Do That)@Meat Loaf@1990
38@38@39@1994@Gangsta Lean@Drs@1990
39@39@40@1994@Because The Night@10,000 Maniacs@1990
40@40@41@1994@Cantaloop@US3@1990
41@41@42@1994@Whoomp! (There It Is)@Tag Team@1990
42@42@43@1994@Come To My Window@Melissa Etheridge@1990
43@43@44@1994@Stroke You Up@Changing Faces@1990
44@44@45@1994@I'm Ready@Tevin Campbell@1990
45@45@46@1994@100% Pure Love@Crystal Waters@1990
46@46@47@1994@Anytime You Need A Friend@Mariah Carey@1990
47@47@48@1994@Because Of Love@Janet Jackson@1990
48@48@49@1994@Linger@Cranberries@1990
49@49@50@1994@Loser@Beck@1990
50@50@51@1994@Found Out About You@Gin Blossoms@1990
51@51@52@1994@Gin And Juice@Snoop Doggy Dogg@1990
52@52@53@1994@Never Lie@Immature@1990
53@53@54@1994@Streets Of Philadelphia@Bruce Springsteen@1990
54@54@55@1994@Getto Jam@Domino@1990
55@55@56@1994@Endless Love@Luther Vandross and Mariah Carey@1990
56@56@57@1994@I Miss You@Aaron Hall@1990
57@57@58@1994@Understanding@Xscape@1990
58@58@59@1994@This D.J.@Warren G@1990
59@59@60@1994@Cry For You@Jodeci@1990
60@60@61@1994@Keep Ya Head Up@2Pac@1990
61@61@62@1994@Who Am I (What's My Name?)@Snoop Doggy Dogg@1990
62@62@63@1994@Another Night@Real McCoy@1990
63@63@64@1994@Your Body's Callin'@R. Kelly@1990
64@64@65@1994@Tootsee Roll@69 Boyz@1990
