@index@position@year@title@artist@decade
0@0@1@1977@Tonight's The Night (Gonna Be Alright)@Rod Stewart@1970
1@1@2@1977@I Just Want To Be Your Everything@Andy Gibb@1970
2@2@3@1977@Best Of My Love@Emotions@1970
3@3@4@1977@"Love Theme From ""A Star Is Born"""@Barbra Streisand@1970
4@4@5@1977@Angel In Your Arms@Hot@1970
5@5@6@1977@I Like Dreamin'@Kenny Nolan@1970
6@6@7@1977@Don't Leave Me This Way@Thelma Houston@1970
7@7@8@1977@(Your Love Has Lifted Me) Higher And Higher@Rita Coolidge@1970
8@8@9@1977@Undercover Angel@Alan O'Day@1970
9@9@10@1977@Torn Between Two Lovers@Mary MacGregor@1970
10@10@11@1977@I'm Your Boogie Man@K.C. and The Sunshine Band@1970
11@11@12@1977@Dancing Queen@ABBA@1970
12@12@13@1977@You Make Me Feel Like Dancing@Leo Sayer@1970
13@13@14@1977@Margaritaville@Jimmy Buffett@1970
14@14@15@1977@Telephone Line@Electric Light Orchestra@1970
15@15@16@1977@Whatcha Gonna Do?@Pablo Cruise@1970
16@16@17@1977@Do You Wanna Make Love@Peter McCann@1970
17@17@18@1977@Sir Duke@Stevie Wonder@1970
18@18@19@1977@Hotel California@Eagles@1970
19@19@20@1977@Got To Give It Up, Pt. 1@Marvin Gaye@1970
20@20@21@1977@"Theme From ""Rocky"" (Gonna Fly Now)"@Bill Conti@1970
21@21@22@1977@Southern Nights@Glen Campbell@1970
22@22@23@1977@Rich Girl@Daryl Hall and John Oates@1970
23@23@24@1977@When I Need You@Leo Sayer@1970
24@24@25@1977@Hot Line@Sylvers@1970
25@25@26@1977@Car Wash@Rose Royce@1970
26@26@27@1977@You Don't Have To Be A Star@Marilyn McCoo and Billy Davis Jr.@1970
27@27@28@1977@Fly Like An Eagle@Steve Miller Band@1970
28@28@29@1977@Don't Give Up On Us@David Soul@1970
29@29@30@1977@On And On@Stephen Bishop@1970
30@30@31@1977@Feels Like The First Time@Foreigner@1970
31@31@32@1977@Couldn't Get It Right@Climax Blues Band@1970
32@32@33@1977@Easy@Commodores@1970
33@33@34@1977@Right Time Of The Night@Jennifer Warnes@1970
34@34@35@1977@I've Got Love On My Mind@Natalie Cole@1970
35@35@36@1977@Blinded By The Light@Manfred Mann's. Earth Band@1970
36@36@37@1977@Looks Like We Made It@Barry Manilow@1970
37@37@38@1977@So In To You@Atlanta Rhythm Section@1970
38@38@39@1977@Dreams@Fleetwood Mac@1970
39@39@40@1977@Enjoy Yourself@Jacksons@1970
40@40@41@1977@Dazz@Brick@1970
41@41@42@1977@I'm In You@Peter Frampton@1970
42@42@43@1977@Lucille@Kenny Rogers@1970
43@43@44@1977@The Things We Do For Love@10cc@1970
44@44@45@1977@Da Doo Ron Ron@Shaun Cassidy@1970
45@45@46@1977@Handy Man@James Taylor@1970
46@46@47@1977@Just A Song Before I Go@Crosby, Stills and Nash@1970
47@47@48@1977@You And Me@Alice Cooper@1970
48@48@49@1977@Swayin' To The Music (Slow Dancin')@Johnny Rivers@1970
