@index@position@year@title@artist@decade@song_key
0@0@1@1978@Shadow Dancing@Andy Gibb@1970@1978_1
1@1@2@1978@Night Fever@Bee Gees@1970@1978_2
2@2@3@1978@You Light Up My Life@Debby Boone@1970@1978_3
3@3@4@1978@Stayin' Alive@Bee Gees@1970@1978_4
4@4@5@1978@Kiss You All Over@Exile@1970@1978_5
5@5@6@1978@How Deep Is Your Love@Bee Gees@1970@1978_6
6@6@7@1978@Baby Come Back@Player@1970@1978_7
7@7@8@1978@(Love Is) Thicker Than Water@Andy Gibb@1970@1978_8
8@8@9@1978@Boogie Oogie Oogie@A Taste Of Honey@1970@1978_9
9@9@10@1978@Three Times A Lady@Commodores@1970@1978_10
10@10@11@1978@Grease@Frankie Valli@1970@1978_11
11@11@12@1978@I Go Crazy@Paul Davis@1970@1978_12
12@12@13@1978@You're The One That I Want@John Travolta and Olivia Newton-John@1970@1978_13
13@13@14@1978@Emotion@Samantha Sang@1970@1978_14
14@14@15@1978@Lay Down Sally@Eric Clapton@1970@1978_15
15@15@16@1978@Miss You@Rolling Stones@1970@1978_16
16@16@17@1978@Just The Way You Are@Billy Joel@1970@1978_17
17@17@18@1978@With A Little Luck@Wings@1970@1978_18
18@18@19@1978@If I Can't Have You@Yvonne Elliman@1970@1978_19
19@19@20@1978@Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)@Chic@1970@1978_20
20@20@21@1978@Feels So Good@Chuck Mangione@1970@1978_21
21@21@22@1978@Hot Child In The City@Nick Gilder@1970@1978_22
22@22@23@1978@Love Is Like Oxygen@Sweet@1970@1978_23
23@23@24@1978@It's A Heartache@Bonnie Tyler@1970@1978_24
24@24@25@1978@We Will Rock You / We Are The Champions@Queen@1970@1978_25
25@25@26@1978@Baker Street@Gerry Rafferty@1970@1978_26
26@26@27@1978@Can't Smile Without You@Barry Manilow@1970@1978_27
27@27@28@1978@Too Much, Too Little, Too Late@Johnny Mathis and Deniece Williams@1970@1978_28
28@28@29@1978@Dance With Me@Peter Brown@1970@1978_29
29@29@30@1978@Two Out Of Three Ain't Bad@Meat Loaf@1970@1978_30
30@30@31@1978@Jack And Jill@Raydio@1970@1978_31
31@31@32@1978@Take A Chance On Me@ABBA@1970@1978_32
32@32@33@1978@Sometimes When We Touch@Dan Hill@1970@1978_33
33@33@34@1978@Last Dance@Donna Summer@1970@1978_34
34@34@35@1978@Hopelessly Devoted To You@Olivia Newton-John@1970@1978_35
35@35@36@1978@Hot Blooded@Foreigner@1970@1978_36
36@36@37@1978@You're In My Heart@Rod Stewart@1970@1978_37
37@37@38@1978@The Closer I Get To You@Roberta Flack and Donny Hathaway@1970@1978_38
38@38@39@1978@Dust In The Wind@Kansas@1970@1978_39
39@39@40@1978@Magnet And Steel@Walter Egan@1970@1978_40
40@40@41@1978@Short People@Randy Newman@1970@1978_41
41@41@42@1978@Use Ta Be My Girl@O'Jays@1970@1978_42
42@42@43@1978@Our Love@Natalie Cole@1970@1978_43
43@43@44@1978@Love Will Find A Way@Pablo Cruise@1970@1978_44
44@44@45@1978@An Everlasting Love@Andy Gibb@1970@1978_45
45@45@46@1978@Love Is In The Air@John Paul Young@1970@1978_46
46@46@47@1978@Goodbye Girl@David Gates@1970@1978_47
47@47@48@1978@Slip Slidin' Away@Paul Simon@1970@1978_48
48@48@49@1978@The Groove Line@Heatwave@1970@1978_49
49@49@50@1978@Thunder Island@Jay Ferguson@1970@1978_50
50@50@51@1978@Imaginary Lover@Atlanta Rhythm Section@1970@1978_51
51@51@52@1978@Still The Same@Bob Seger and The Silver Bullet Band@1970@1978_52
