@index@position@year@title@artist@decade@song_key
0@0@1@1974@The Way We Were@Barbra Streisand@1970@1974_1
1@1@2@1974@Seasons In The Sun@Terry Jacks@1970@1974_2
2@2@3@1974@Love's Theme@Love Unlimited Orchestra@1970@1974_3
3@3@4@1974@Come And Get Your Love@Redbone@1970@1974_4
4@4@5@1974@Dancing Machine@Jackson 5@1970@1974_5
5@5@6@1974@The Loco-Motion@Grand Funk Railroad@1970@1974_6
6@6@7@1974@TSOP@MFSB@1970@1974_7
7@7@8@1974@The Streak@Ray Stevens@1970@1974_8
8@8@9@1974@Bennie And The Jets@Elton John@1970@1974_9
9@9@10@1974@One Hell Of A Woman@Mac Davis@1970@1974_10
10@10@11@1974@Until You Come Back To Me (That's What I'm Gonna Do)@Aretha Franklin@1970@1974_11
11@11@12@1974@Jungle Boogie@Kool and The Gang@1970@1974_12
12@12@13@1974@Midnight At The Oasis@Maria Muldaur@1970@1974_13
13@13@14@1974@You Make Me Feel Brand New@Stylistics@1970@1974_14
14@14@15@1974@Show And Tell@Al Wilson@1970@1974_15
15@15@16@1974@Spiders And Snakes@Jim Stafford@1970@1974_16
16@16@17@1974@Rock On@David Essex@1970@1974_17
17@17@18@1974@Sunshine On My Shoulder@John Denver@1970@1974_18
18@18@19@1974@Sideshow@Blue Magic@1970@1974_19
19@19@20@1974@Hooked On A Feeling@Blue Swede@1970@1974_20
20@20@21@1974@Billy Don't Be A Hero@Bo Donaldson and The Heywoods@1970@1974_21
21@21@22@1974@Band On The Run@Paul McCartney and Wings@1970@1974_22
22@22@23@1974@The Most Beautiful Girl@Charlie Rich@1970@1974_23
23@23@24@1974@Time In A Bottle@Jim Croce@1970@1974_24
24@24@25@1974@Annie's Song@John Denver@1970@1974_25
25@25@26@1974@Let Me Be There@Olivia Newton-John@1970@1974_26
26@26@27@1974@Sundown@Gordon Lightfoot@1970@1974_27
27@27@28@1974@(You're) Having My Baby@Paul Anka@1970@1974_28
28@28@29@1974@Rock Me Gently@Andy Kim@1970@1974_29
29@29@30@1974@Boogie Down@Eddie Kendricks@1970@1974_30
30@30@31@1974@You're Sixteen@Ringo Starr@1970@1974_31
31@31@32@1974@If You Love Me (Let Me Know)@Olivia Newton-John@1970@1974_32
32@32@33@1974@Dark Lady@Cher@1970@1974_33
33@33@34@1974@Best Thing That Ever Happened To Me@Gladys Knight and The Pips@1970@1974_34
34@34@35@1974@Feel Like Makin' Love@Roberta Flack@1970@1974_35
35@35@36@1974@Just Don't Want To Be Lonely@Main Ingredient@1970@1974_36
36@36@37@1974@Nothing From Nothing@Billy Preston@1970@1974_37
37@37@38@1974@Rock Your Baby@George McCrae@1970@1974_38
38@38@39@1974@Top Of The World@Carpenters@1970@1974_39
39@39@40@1974@The Joker@Steve Miller Band@1970@1974_40
40@40@41@1974@I've Got To Use My Imagination@Gladys Knight and The Pips@1970@1974_41
41@41@42@1974@The Show Must Go On@Three Dog Night@1970@1974_42
42@42@43@1974@Rock The Boat@Hues Corporation@1970@1974_43
43@43@44@1974@Smokin' In The Boy's Room@Brownsville Station@1970@1974_44
44@44@45@1974@Living For The City@Stevie Wonder@1970@1974_45
45@45@46@1974@The Night Chicago Died@Paper Lace@1970@1974_46
46@46@47@1974@Then Came You@Dionne Warwick and The Spinners@1970@1974_47
47@47@48@1974@The Entertainer@Marvin Hamlisch@1970@1974_48
48@48@49@1974@Waterloo@ABBA@1970@1974_49
49@49@50@1974@The Air That I Breathe@Hollies@1970@1974_50
50@50@51@1974@Rikki Don't Lose That Number@Steely Dan@1970@1974_51
51@51@52@1974@Mockingbird@Carly Simon@1970@1974_52
52@52@53@1974@Help Me@Joni Mitchell@1970@1974_53
53@53@54@1974@You Won't See Me@Anne Murray@1970@1974_54
54@54@55@1974@Never, Never Gonna Give You Up@Barry White@1970@1974_55
55@55@56@1974@Tell Me Something Good@Rufus@1970@1974_56
56@56@57@1974@You And Me Against The World@Helen Reddy@1970@1974_57
57@57@58@1974@Rock And Roll Heaven@Righteous Brothers@1970@1974_58
58@58@59@1974@Hollywood Swinging@Kool and The Gang@1970@1974_59
59@59@60@1974@Be Thankful For What You Got@William Devaughn@1970@1974_60
60@60@61@1974@Hang On In There Baby@Johnny Bristol@1970@1974_61
61@61@62@1974@Eres Tu (Touch The Wind)@Mocedades@1970@1974_62
62@62@63@1974@Takin' Care Of Business@Bachman-Turner Overdrive@1970@1974_63
63@63@64@1974@Radar Love@Golden Earring@1970@1974_64
64@64@65@1974@Please Come To Boston@Dave Loggins@1970@1974_65
65@65@66@1974@Keep On Smilin'@Wet Willie@1970@1974_66
66@66@67@1974@Lookin' For A Love@Bobby Womack@1970@1974_67
67@67@68@1974@Put Your Hands Together@O'Jays@1970@1974_68
68@68@69@1974@On And On@Gladys Knight and The Pips@1970@1974_69
69@69@70@1974@Oh Very Young@Cat Stevens@1970@1974_70
70@70@71@1974@Leave Me Alone (Ruby Red Dress)@Helen Reddy@1970@1974_71
71@71@72@1974@Goodbye Yellow Brick Road@Elton John@1970@1974_72
72@72@73@1974@I've Been Searchin' So Long@Chicago@1970@1974_73
73@73@74@1974@Oh My My@Ringo Starr@1970@1974_74
74@74@75@1974@For The Love Of Money@O'Jays@1970@1974_75
75@75@76@1974@I Shot The Sheriff@Eric Clapton@1970@1974_76
76@76@77@1974@Jet@Paul McCartney and Wings@1970@1974_77
77@77@78@1974@Don't Let The Sun Go Down On Me@Elton John@1970@1974_78
78@78@79@1974@Tubular Bells@Mike Oldfield@1970@1974_79
79@79@80@1974@A Love Song@Anne Murray@1970@1974_80
80@80@81@1974@I'm Leaving It All Up To You@Donny and Marie Osmond@1970@1974_81
81@81@82@1974@Hello, It's Me@Todd Rundgren@1970@1974_82
82@82@83@1974@I Love@Tom T. Hall@1970@1974_83
83@83@84@1974@Clap For The Wolfman@Guess Who@1970@1974_84
84@84@85@1974@I'll Have To Say I Love You In A Song@Jim Croce@1970@1974_85
85@85@86@1974@The Lord's Prayer@Sister Janet Mead@1970@1974_86
86@86@87@1974@Trying To Hold On To My Woman@Lamont Dozier@1970@1974_87
87@87@88@1974@Don't You Worry 'Bout A Thing@Stevie Wonder@1970@1974_88
88@88@89@1974@A Very Special Love Song@Charlie Rich@1970@1974_89
