@index@position@year@title@artist@decade
0@0@1@1982@Physical@Olivia Newton-John@1980
1@1@2@1982@Eye Of The Tiger@Survivor@1980
2@2@3@1982@I Love Rock N' Roll@Joan Jett and The Blackhearts@1980
3@3@4@1982@Ebony And Ivory@Paul McCartney and Stevie Wonder@1980
4@4@5@1982@Centerfold@J. Geils Band@1980
5@5@6@1982@Don't You Want Me@Human League@1980
6@6@7@1982@Jack And Diane@John Cougar@1980
7@7@8@1982@Hurts So Good@John Cougar@1980
8@8@9@1982@Abracadabra@Steve Miller Band@1980
9@9@10@1982@Hard To Say I'm Sorry@Chicago@1980
10@10@11@1982@Tainted Love@Soft Cell@1980
11@11@12@1982@Chariots Of Fire@Vangelis@1980
12@12@13@1982@Harden My Heart@Quarterflash@1980
13@13@14@1982@Rosanna@Toto@1980
14@14@15@1982@I Can't Go For That@Daryl Hall and John Oates@1980
15@15@16@1982@867-5309 (Jenny)@Tommy Tutone@1980
16@16@17@1982@Key Largo@Bertie Higgins@1980
17@17@18@1982@You Should Hear How She Talks About You@Melissa Manchester@1980
18@18@19@1982@Waiting For A Girl Like You@Foreigner@1980
19@19@20@1982@Don't Talk To Strangers@Rick Springfield@1980
20@20@21@1982@The Sweetest Thing@Juice Newton@1980
21@21@22@1982@Always On My Mind@Willie Nelson@1980
22@22@23@1982@Shake It Up@Cars@1980
23@23@24@1982@Let It Whip@Dazz Band@1980
24@24@25@1982@We Got The Beat@Go-Go's@1980
25@25@26@1982@The Other Woman@Ray Parker Jr.@1980
26@26@27@1982@Turn Your Love Around@George Benson@1980
27@27@28@1982@Sweet Dreams@Air Supply@1980
28@28@29@1982@Only The Lonely@Motels@1980
29@29@30@1982@Who Can It Be Now?@Men At Work@1980
30@30@31@1982@Hold Me@Fleetwood Mac@1980
31@31@32@1982@Eye In The Sky@Alan Parsons Project@1980
32@32@33@1982@Let's Groove@Earth, Wind and Fire@1980
33@33@34@1982@Open Arms@Journey@1980
34@34@35@1982@Leader Of The Band@Dan Fogelberg@1980
35@35@36@1982@Leather And Lace@Stevie Nicks and Don Henley@1980
36@36@37@1982@Even The Nights Are Better@Air Supply@1980
37@37@38@1982@I've Never Been To Me@Charlene@1980
38@38@39@1982@'65 Love Affair@Paul Davis@1980
39@39@40@1982@Heat Of The Moment@Asia@1980
40@40@41@1982@Take It Easy On Me@Little River Band@1980
41@41@42@1982@Pac-Man Fever@Buckner and Garcia@1980
42@42@43@1982@That Girl@Stevie Wonder@1980
43@43@44@1982@Private Eyes@Daryl Hall and John Oates@1980
44@44@45@1982@Trouble@Lindsey Buckingham@1980
45@45@46@1982@Making Love@Roberta Flack@1980
46@46@47@1982@Love's Been A Little Bit Hard On Me@Juice Newton@1980
47@47@48@1982@Young Turks@Rod Stewart@1980
48@48@49@1982@Freeze-Frame@J. Geils Band@1980
49@49@50@1982@Keep The Fire Burnin'@REO Speedwagon@1980
50@50@51@1982@Do You Believe In Love@Huey Lewis and The News@1980
51@51@52@1982@Cool Night@Paul Davis@1980
52@52@53@1982@Caught Up In You@38 Special@1980
53@53@54@1982@Why Do Fools Fall In Love?@Diana Ross@1980
54@54@55@1982@Love In The First Degree@Alabama@1980
55@55@56@1982@Hooked On Classics@Royal Philharmonic Orchestra@1980
56@56@57@1982@Wasted On The Way@Crosby, Stills and Nash@1980
57@57@58@1982@Think I'm In Love@Eddie Money@1980
58@58@59@1982@Love Is In Control@Donna Summer@1980
