@index@position@year@title@artist@decade
0@0@1@1996@Macarena (Bayside Boys Mix)@Los Del Rio@1990
1@1@2@1996@One Sweet Day@Mariah Carey and Boyz II Men@1990
2@2@3@1996@Because You Loved Me@Celine Dion@1990
3@3@4@1996@Nobody Knows@Tony Rich Project@1990
4@4@5@1996@Always Be My Baby@Mariah Carey@1990
5@5@6@1996@Give Me One Reason@Tracy Chapman@1990
6@6@7@1996@Tha Crossroads@Bone Thugs-N-Harmony@1990
7@7@8@1996@I Love You Always Forever@Donna Lewis@1990
8@8@9@1996@You're Makin' Me High / Let It Flow@Toni Braxton@1990
9@9@10@1996@Twisted@Keith Sweat@1990
10@10@11@1996@C'mon N' Ride It (The Train)@Quad City Dj's@1990
11@11@12@1996@Missing@Everything But The Girl@1990
12@12@13@1996@Ironic@Alanis Morissette@1990
13@13@14@1996@Exhale (Shoop Shoop)@Whitney Houston@1990
14@14@15@1996@Follow You Down / Til I Hear It From You@Gin Blossoms@1990
15@15@16@1996@Sittin' Up In My Room@Brandy@1990
16@16@17@1996@How Do U Want It / California Love@2Pac@1990
17@17@18@1996@It's All Coming Back To Me Now@Celine Dion@1990
18@18@19@1996@Change The World@Eric Clapton@1990
19@19@20@1996@Hey Lover@LL Cool J@1990
20@20@21@1996@Loungin@LL Cool J@1990
21@21@22@1996@Insensitive@Jann Arden@1990
22@22@23@1996@Be My Lover@La Bouche@1990
23@23@24@1996@Name@Goo Goo Dolls@1990
24@24@25@1996@Who Will Save Your Soul@Jewel@1990
25@25@26@1996@Where Do You Go@No Mercy@1990
26@26@27@1996@I Can't Sleep Baby (If I)@R. Kelly@1990
27@27@28@1996@Counting Blue Cars@Dishwalla@1990
28@28@29@1996@You Learn / You Oughta Know@Alanis Morissette@1990
29@29@30@1996@One Of Us@Joan Osborne@1990
30@30@31@1996@Wonder@Natalie Merchant@1990
31@31@32@1996@Not Gon' Cry@Mary J. Blige@1990
32@32@33@1996@Gangsta's Paradise@Coolio@1990
33@33@34@1996@Only You@112 feat. The Notorious B.I.G.@1990
34@34@35@1996@Down Low (Nobody Has To Know)@R. Kelly@1990
35@35@36@1996@You're The One@SWV@1990
36@36@37@1996@Sweet Dreams@La Bouche@1990
37@37@38@1996@Before You Walk Out Of My Life / Like This And Like That@Monica@1990
38@38@39@1996@Breakfast At Tiffany's@Deep Blue Something@1990
39@39@40@1996@1, 2, 3, 4 (Sumpin' New)@Coolio@1990
40@40@41@1996@The World I Know@Collective Soul@1990
41@41@42@1996@No Diggity@BLACKstreet (feat. Dr. Dre)@1990
42@42@43@1996@Anything@3t@1990
43@43@44@1996@1979@The Smashing Pumpkins@1990
44@44@45@1996@Diggin' On You@TLC@1990
45@45@46@1996@Why I Love You So Much / Ain't Nobody@Monica@1990
46@46@47@1996@Kissin' You@Total@1990
47@47@48@1996@Count On Me@Whitney Houston and Cece Winans@1990
48@48@49@1996@Fantasy@Mariah Carey@1990
49@49@50@1996@Time@Hootie and The Blowfish@1990
50@50@51@1996@You'll See@Madonna@1990
51@51@52@1996@Last Night@Az Yet@1990
52@52@53@1996@Mouth@Merril Bainbridge@1990
53@53@54@1996@The Earth, The Sun, The Rain@Color Me Badd@1990
54@54@55@1996@All The Things (Your Man Won't Do)@Joe@1990
55@55@56@1996@Wonderwall@Oasis@1990
56@56@57@1996@Woo-hah!! Got You All In Check / Everything Remains Raw@Busta Rhymes@1990
57@57@58@1996@Tell Me@Groove Theory@1990
58@58@59@1996@Elevators (Me & You)@Outkast@1990
59@59@60@1996@Hook@Blues Traveler@1990
60@60@61@1996@Doin It@LL Cool J@1990
61@61@62@1996@Fastlove@George Michael@1990
62@62@63@1996@Touch Me Tease Me@Case feat. Foxxy Brown@1990
63@63@64@1996@Tonite's Tha Night@Kris Kross@1990
64@64@65@1996@Children@Robert Miles@1990
65@65@66@1996@Theme From Mission: Impossible@Adam Clayton and Larry Mullen@1990
66@66@67@1996@Closer To Free@Bodeans@1990
67@67@68@1996@Just A Girl@No Doubt@1990
68@68@69@1996@If Your Girl Only Knew@Aaliyah@1990
69@69@70@1996@Lady@D'angelo@1990
70@70@71@1996@Key West Intermezzo (I Saw You First)@John Mellencamp@1990
71@71@72@1996@Pony@Ginuwine@1990
72@72@73@1996@Nobody@Keith Sweat@1990
73@73@74@1996@Old Man and Me (When I Get To Heaven)@Hootie and The Blowfish@1990
74@74@75@1996@If It Makes You Happy@Sheryl Crow@1990
75@75@76@1996@As I Lay Me Down@Sophie B. Hawkins@1990
76@76@77@1996@Keep On, Keepin' On@Mc Lyte@1990
77@77@78@1996@Jealousy@Natalie Merchant@1990
78@78@79@1996@I Want To Come Over@Melissa Etheridge@1990
79@79@80@1996@Who Do U Love@Deborah Cox@1990
80@80@81@1996@Un-Break My Heart@Toni Braxton@1990
81@81@82@1996@This Is Your Night@Amber@1990
82@82@83@1996@You Remind Me Of Something@R. Kelly@1990
83@83@84@1996@Runaway@Janet Jackson@1990
84@84@85@1996@Set U Free@Planet Soul@1990
85@85@86@1996@Hit Me Off@New Edition@1990
86@86@87@1996@No One Else@Total@1990
87@87@88@1996@My Boo@Ghost Town Dj's@1990
88@88@89@1996@Get Money@Junior M.A.F.I.A.@1990
89@89@90@1996@That Girl@Maxi Priest feat. Shaggy@1990
90@90@91@1996@Po Pimp@Do Or Die@1990
91@91@92@1996@Until It Sleeps@Metallica@1990
92@92@93@1996@Hay@Crucial Conflict@1990
93@93@94@1996@Beautiful Life@Ace Of Base@1990
94@94@95@1996@Back For Good@Take That@1990
95@95@96@1996@I Got Id / Long Road@Pearl Jam@1990
96@96@97@1996@Soon As I Get Home@Faith Evans@1990
97@97@98@1996@Macarena@Los Del Rio@1990
