@index@position@year@title@artist@decade
0@0@1@1988@Faith@George Michael@1980
1@1@2@1988@Need You Tonight@INXS@1980
2@2@3@1988@Got My Mind Set On You@George Harrison@1980
3@3@4@1988@Never Gonna Give You Up@Rick Astley@1980
4@4@5@1988@Sweet Child O' Mine@Guns N' Roses@1980
5@5@6@1988@So Emotional@Whitney Houston@1980
6@6@7@1988@Heaven Is A Place On Earth@Belinda Carlisle@1980
7@7@8@1988@Could've Been@Tiffany@1980
8@8@9@1988@Hands To Heaven@Breathe@1980
9@9@10@1988@Roll With It@Steve Winwood@1980
10@10@11@1988@One More Try@George Michael@1980
11@11@12@1988@Wishing Well@Terence Trent d'Arby@1980
12@12@13@1988@Anything For You@Gloria Estefan and Miami Sound Machine@1980
13@13@14@1988@The Flame@Cheap Trick@1980
14@14@15@1988@Get Outta My Dreams, Get Into My Car@Billy Ocean@1980
15@15@16@1988@Seasons Change@Expose@1980
16@16@17@1988@Is This Love@Whitesnake@1980
17@17@18@1988@Wild, Wild West@Escape Club@1980
18@18@19@1988@Pour Some Sugar On Me@Def Leppard@1980
19@19@20@1988@I'll Always Love You@Taylor Dayne@1980
20@20@21@1988@Man In The Mirror@Michael Jackson@1980
21@21@22@1988@Shake Your Love@Debbie Gibson@1980
22@22@23@1988@Simply Irresistible@Robert Palmer@1980
23@23@24@1988@Hold On To The Nights@Richard Marx@1980
24@24@25@1988@Hungry Eyes@Eric Carnen@1980
25@25@26@1988@Shattered Dreams@Johnny Hates Jazz@1980
26@26@27@1988@Father Figure@George Michael@1980
27@27@28@1988@Naughty Girls (Need Love Too)@Samantha Fox@1980
28@28@29@1988@A Groovy Kind Of Love@Phil Collins@1980
29@29@30@1988@Love Bites@Def Leppard@1980
30@30@31@1988@Endless Summer Nights@Richard Marx@1980
31@31@32@1988@Foolish Beat@Debbie Gibson@1980
32@32@33@1988@Where Do Broken Hearts Go@Whitney Houston@1980
33@33@34@1988@Angel@Aerosmith@1980
34@34@35@1988@Hazy Shade Of Winter@Bangles@1980
35@35@36@1988@The Way You Make Me Feel@Michael Jackson@1980
36@36@37@1988@Don't Worry, Be Happy@Bobby McFerrin@1980
37@37@38@1988@Make Me Lose Control@Eric Carnen@1980
38@38@39@1988@Red Red Wine@UB40@1980
39@39@40@1988@She's Like The Wind@Patric Swayze@1980
40@40@41@1988@Bad Medicine@Bon Jovi@1980
41@41@42@1988@Kokomo@Beach Boys@1980
42@42@43@1988@I Don't Wanna Go On With You Like That@Elton John@1980
43@43@44@1988@Together Forever@Rick Astley@1980
44@44@45@1988@Monkey@George Michael@1980
45@45@46@1988@Devil Inside@INXS@1980
46@46@47@1988@Should've Known Better@Richard Marx@1980
47@47@48@1988@I Don't Wanna Live Without Your Love@Chicago@1980
48@48@49@1988@The Loco-Motion@Kylie Minogue@1980
49@49@50@1988@What Have I Done To Deserve This?@Pet Shop Boys and Dusty Springfield@1980
50@50@51@1988@Make It Real@Jets@1980
51@51@52@1988@What's On Your Mind@Information Society@1980
52@52@53@1988@Tell It To My Heart@Taylor Dayne@1980
53@53@54@1988@Out Of The Blue@Debbie Gibson@1980
54@54@55@1988@Don't You Want Me@Jody Watley@1980
55@55@56@1988@Desire@U2@1980
56@56@57@1988@I Get Weak@Belinda Carlisle@1980
57@57@58@1988@Sign Your Name@Terence Trent d'Arby@1980
58@58@59@1988@I Want To Be Your Man@Roger@1980
59@59@60@1988@Girlfriend@Pebbles@1980
60@60@61@1988@Dirty Diana@Michael Jackson@1980
61@61@62@1988@1 2 3 4@Gloria Estefan and Miami Sound Machine@1980
62@62@63@1988@Mercedes Boy@Pebbles@1980
63@63@64@1988@Perfect World@Huey Lewis and The News@1980
64@64@65@1988@New Sensation@INXS@1980
65@65@66@1988@Catch Me (I'm Falling)@Pretty Poison@1980
66@66@67@1988@If It Isn't Love@New Edition@1980
67@67@68@1988@Rocket 2 U@Jets@1980
68@68@69@1988@One Good Woman@Peter Cetera@1980
69@69@70@1988@Don't Be Cruel@Cheap Trick@1980
70@70@71@1988@Candle In The Wind@Elton John@1980
71@71@72@1988@Everything Your Heart Desires@Daryl Hall and John Oates@1980
72@72@73@1988@Say You Will@Foreigner@1980
73@73@74@1988@I Want Her@Keith Sweat@1980
74@74@75@1988@Pink Cadillac@Natalie Cole@1980
75@75@76@1988@Fast Car@Tracy Chapman@1980
76@76@77@1988@Electric Blue@Icehouse@1980
77@77@78@1988@The Valley Road@Bruce Hornsby and The Range@1980
78@78@79@1988@Don't Be Cruel@Bobby Brown@1980
79@79@80@1988@Always On My Mind@Pet Shop Boys@1980
80@80@81@1988@Piano In The Dark@Brenda Russell feat. Joe Esposito@1980
81@81@82@1988@When It's Love@Van Halen@1980
82@82@83@1988@Don't Shed A Tear@Paul Carrack@1980
83@83@84@1988@We'll Be Together@Sting@1980
84@84@85@1988@I Hate Myself For Loving You@Joan Jett and The Blackhearts@1980
85@85@86@1988@I Don't Want To Live Without You@Foreigner@1980
86@86@87@1988@Nite And Day@Al B. Sure!@1980
87@87@88@1988@Don't You Know What The Night Can Do@Steve Winwood@1980
88@88@89@1988@One Moment In Time@Whitney Houston@1980
89@89@90@1988@Can't Stay Away From You@Gloria Estefan and Miami Sound Machine@1980
90@90@91@1988@Kissing A Fool@George Michael@1980
91@91@92@1988@Cherry Bomb@John Cougar Mellancamp@1980
92@92@93@1988@I Still Believe@Brenda K. Starr@1980
93@93@94@1988@I Found Someone@Cher@1980
94@94@95@1988@Never Tear Us Apart@INXS@1980
95@95@96@1988@Valerie@Steve Windwood@1980
96@96@97@1988@Just Like Paradise@David Lee Roth@1980
97@97@98@1988@Nothin' But A Good Time@Poison@1980
98@98@99@1988@Wait@White Lion@1980
99@99@100@1988@Prove Your Love@Taylor Dayne@1980
