@index@position@year@title@artist@decade
0@0@1@1990@Hold On@Wilson Phillips@1990
1@1@2@1990@It Must Have Been Love@Roxette@1990
2@2@3@1990@Nothing Compares 2 U@Sinead O'Connor@1990
3@3@4@1990@Poison@Bell Biv Devoe@1990
4@4@5@1990@Vogue@Madonna@1990
5@5@6@1990@Vision Of Love@Mariah Carey@1990
6@6@7@1990@Another Day In Paradise@Phil Collins@1990
7@7@8@1990@Hold On@En Vogue@1990
8@8@9@1990@Cradle Of Love@Billy Idol@1990
9@9@10@1990@Blaze Of Glory@Jon Bon Jovi@1990
10@10@11@1990@Do Me!@Bell Biv Devoe@1990
11@11@12@1990@How Am I Supposed To Live Without You@Michael Bolton@1990
12@12@13@1990@Pump Up The Jam@Technotronic@1990
13@13@14@1990@Opposites Attract@Paula Abdul@1990
14@14@15@1990@Escapade@Janet Jackson@1990
15@15@16@1990@All I Wanna Do Is Make Love To You@Heart@1990
16@16@17@1990@Close To You@Maxi Priest@1990
17@17@18@1990@Black Velvet@Alannah Myles@1990
18@18@19@1990@Release Me@Wilson Phillips@1990
19@19@20@1990@Don't Know Much@Linda Ronstadt and Aaron Neville@1990
20@20@21@1990@All Around The World@Lisa Stansfield@1990
21@21@22@1990@I Wanna Be Rich@Calloway@1990
22@22@23@1990@Rub You The Right Way@Johnny Gill@1990
23@23@24@1990@She Ain't Worth It@Glenn Medeiros feat. Bobby Brown@1990
24@24@25@1990@If Wishes Came True@Sweet Sensation@1990
25@25@26@1990@The Power@Snap@1990
26@26@27@1990@(Can't Live Without Your) Love And Affection@Nelson@1990
27@27@28@1990@Love Will Lead You Back@Taylor Dayne@1990
28@28@29@1990@Don't Wanna Fall In Love@Jane Child@1990
29@29@30@1990@Two To Make It Right@Seduction@1990
30@30@31@1990@Sending All My Love@Linear@1990
31@31@32@1990@Unskinny Bop@Poison@1990
32@32@33@1990@Step By Step@New Kids On The Block@1990
33@33@34@1990@Dangerous@Roxette@1990
34@34@35@1990@We Didn't Start The Fire@Billy Joel@1990
35@35@36@1990@I Don't Have The Heart@James Ingram@1990
36@36@37@1990@Downtown Train@Rod Stewart@1990
37@37@38@1990@Rhythm Nation@Janet Jackson@1990
38@38@39@1990@I'll Be Your Everything@Tommy Page@1990
39@39@40@1990@Roam@B-52's@1990
40@40@41@1990@Everything@Jody Watley@1990
41@41@42@1990@Back To Life@Soul II Soul@1990
42@42@43@1990@Here And Now@Luther Vandross@1990
43@43@44@1990@Alright@Janet Jackson@1990
44@44@45@1990@Ice Ice Baby@Vanilla Ice@1990
45@45@46@1990@Blame It On The Rain@Milli Vanilli@1990
46@46@47@1990@Have You Seen Her@M.C. Hammer@1990
