@index@position@year@title@artist@decade
0@0@1@1985@Careless Whisper@Wham!@1980
1@1@2@1985@Like A Virgin@Madonna@1980
2@2@3@1985@Wake Me Up Before You Go-Go@Wham!@1980
3@3@4@1985@I Want To Know What Love Is@Foreigner@1980
4@4@5@1985@I Feel For You@Chaka Khan@1980
5@5@6@1985@Out Of Touch@Daryl Hall and John Oates@1980
6@6@7@1985@Everybody Wants To Rule The World@Tears For Fears@1980
7@7@8@1985@Money For Nothing@Dire Straits@1980
8@8@9@1985@Crazy For You@Madonna@1980
9@9@10@1985@Take On Me@A-Ha@1980
10@10@11@1985@Everytime You Go Away@Paul Young@1980
11@11@12@1985@Easy Lover@Phil Collins and Philip Bailey@1980
12@12@13@1985@Can't Fight This Feeling@REO Speedwagon@1980
13@13@14@1985@We Built This City@Starship@1980
14@14@15@1985@The Power Of Love@Huey Lewis and The News@1980
15@15@16@1985@Don't You (Forget About Me)@Simple Minds@1980
16@16@17@1985@Cherish@Kool and The Gang@1980
17@17@18@1985@St. Elmo's Fire (Man In Motion)@John Parr@1980
18@18@19@1985@The Heat Is On@Glenn Frey@1980
19@19@20@1985@We Are The World@U.S.A. For Africa@1980
20@20@21@1985@Shout@Tears For Fears@1980
21@21@22@1985@Part-Time Lover@Stevie Wonder@1980
22@22@23@1985@Saving All My Love For You@Whitney Houston@1980
23@23@24@1985@Heaven@Bryan Adams@1980
24@24@25@1985@Everything She Wants@Wham!@1980
25@25@26@1985@Cool It Now@New Edition@1980
26@26@27@1985@Miami Vice Theme@Jan Hammer@1980
27@27@28@1985@Lover Boy@Billy Ocean@1980
28@28@29@1985@Lover Girl@Teena Marie@1980
29@29@30@1985@You Belong To The City@Glenn Frey@1980
30@30@31@1985@Oh Sheila@Ready For The World@1980
31@31@32@1985@Rhythm Of The Night@Debarge@1980
32@32@33@1985@One More Night@Phil Collins@1980
33@33@34@1985@Sea Of Love@Honeydrippers@1980
34@34@35@1985@A View To A Kill@Duran Duran@1980
35@35@36@1985@The Wild Boys@Duran Duran@1980
36@36@37@1985@You're The Inspiration@Chicago@1980
37@37@38@1985@Neutron Dance@Pointer Sisters@1980
38@38@39@1985@We Belong@Pat Benatar@1980
39@39@40@1985@Nightshift@Commodores@1980
40@40@41@1985@Things Can Only Get Better@Howard Jones@1980
41@41@42@1985@All I Need@Jack Wagner@1980
42@42@43@1985@Freeway Of Love@Aretha Franklin@1980
43@43@44@1985@Never Surrender@Corey Hart@1980
44@44@45@1985@Sussudio@Phil Collins@1980
45@45@46@1985@Strut@Sheena Easton@1980
46@46@47@1985@You Give Good Love@Whitney Houston@1980
47@47@48@1985@The Search Is Over@Survivor@1980
48@48@49@1985@Missing You@Diana Ross@1980
49@49@50@1985@Separate Lives@Phil Collins and Marilyn Martin@1980
50@50@51@1985@Raspberry Beret@Prince and The Revolution@1980
51@51@52@1985@Suddenly@Billy Ocean@1980
52@52@53@1985@The Boys Of Summer@Don Henley@1980
53@53@54@1985@One Night In Bangkok@Murray Head@1980
54@54@55@1985@If You Love Somebody Set Them Free@Sting@1980
55@55@56@1985@Obsession@Animotion@1980
56@56@57@1985@We Don't Need Another Hero@Tina Turner@1980
57@57@58@1985@Material Girl@Madonna@1980
58@58@59@1985@Better Be Good To Me@Tina Turner@1980
59@59@60@1985@Head Over Heels@Tears For Fears@1980
60@60@61@1985@Axel F@Harold Faltermeyer@1980
61@61@62@1985@Smooth Operator@Sade@1980
62@62@63@1985@In My House@Mary Jane Girls@1980
63@63@64@1985@Don't Lose My Number@Phil Collins@1980
64@64@65@1985@All Through The Night@Cyndi Lauper@1980
65@65@66@1985@Run To You@Bryan Adams@1980
66@66@67@1985@Glory Days@Bruce Springsteen@1980
67@67@68@1985@Voices Carry@'Til Tuesday@1980
68@68@69@1985@Misled@Kool and The Gang@1980
69@69@70@1985@Would I Lie To You?@Eurythmics@1980
70@70@71@1985@Be Near Me@ABC@1980
71@71@72@1985@No More Lonely Nights@Paul McCartney@1980
72@72@73@1985@I Can't Hold Back@Survivor@1980
73@73@74@1985@Summer Of '69@Bryan Adams@1980
74@74@75@1985@Walking On Sunshine@Katrina and The Waves@1980
75@75@76@1985@Freedom@Wham!@1980
76@76@77@1985@Too Late For Goodbyes@Julian Lennon@1980
77@77@78@1985@Valotte@Julian Lennon@1980
78@78@79@1985@Some Like It Hot@Power Station@1980
79@79@80@1985@Solid@Ashford and Simpson@1980
80@80@81@1985@Angel@Madonna@1980
81@81@82@1985@I'm On Fire@Bruce Springsteen@1980
82@82@83@1985@Method Op Modern Love@Daryl Hall and John Oates@1980
83@83@84@1985@Lay Your Hands On Me@Thompson Twins@1980
84@84@85@1985@Who's Holding Donna Now@Debarge@1980
85@85@86@1985@Lonely Ol' Night@John Cougar Mellencamp@1980
86@86@87@1985@What About Love@Heart@1980
87@87@88@1985@California Girls@David Lee Roth@1980
88@88@89@1985@Fresh@Kool and The Gang@1980
89@89@90@1985@Do What You Do@Jermaine Jackson@1980
90@90@91@1985@Jungle Of Love@The Time@1980
91@91@92@1985@Born In The USA@Bruce Springsteen@1980
92@92@93@1985@Private Dancer@Tina Turner@1980
93@93@94@1985@Who's Zoomin' Who@Aretha Franklin@1980
94@94@95@1985@Fortress Around Your Heart@Sting@1980
95@95@96@1985@Penny Lover@Lionel Richie@1980
96@96@97@1985@All She Wants To Do Is Dance@Don Henley@1980
97@97@98@1985@Dress You Up@Madonna@1980
98@98@99@1985@Sentimental Street@Night Ranger@1980
99@99@100@1985@Sugar Walls@Sheena Easton@1980
